open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume
2024-11-03 00:00:00,2494.23,2496.39,2483.01,2483.01,3501.2172,2024-11-03 00:59:59.999,8720429.806908,45318,1622.5966,4042024.579428
2024-11-03 01:00:00,2483.0,2486.78,2470.78,2471.83,7628.9225,2024-11-03 01:59:59.999,18922374.151636,78607,2911.2612,7222477.944126
2024-11-03 02:00:00,2471.82,2477.2,2426.5,2434.6,40603.4683,2024-11-03 02:59:59.999,99532261.222665,311726,17364.9937,42578912.656429
2024-11-03 03:00:00,2434.59,2452.53,2421.29,2449.59,15337.1407,2024-11-03 03:59:59.999,37384456.120579,168232,7482.7272,18243328.158934
2024-11-03 04:00:00,2449.6,2463.83,2448.29,2455.54,7221.0529,2024-11-03 04:59:59.999,17737170.620344,73513,3950.7065,9703561.641468
2024-11-03 05:00:00,2455.53,2458.02,2441.1,2442.54,6018.0072,2024-11-03 05:59:59.999,14736739.47388,63921,2821.2021,6906909.106046
2024-11-03 06:00:00,2442.53,2462.84,2442.04,2456.41,5831.9415,2024-11-03 06:59:59.999,14302653.085462,58624,3812.7298,9350491.619861
2024-11-03 07:00:00,2456.41,2459.13,2449.38,2450.03,4959.4769,2024-11-03 07:59:59.999,12165818.967381,45755,2096.5354,5141790.393199
2024-11-03 08:00:00,2450.03,2462.64,2443.94,2459.04,19526.537,2024-11-03 08:59:59.999,47893652.670122,69897,10344.5856,25378306.427842
2024-11-03 09:00:00,2459.05,2460.06,2447.22,2449.6,7689.6514,2024-11-03 09:59:59.999,18865799.059828,63312,3760.7402,9228422.160691
2024-11-03 10:00:00,2449.61,2461.52,2449.6,2457.38,4365.6041,2024-11-03 10:59:59.999,10726042.443075,47528,2412.5503,5926966.842309
2024-11-03 11:00:00,2457.37,2462.37,2451.68,2454.47,5217.5427,2024-11-03 11:59:59.999,12817086.316752,87929,1917.37,4710633.563467
2024-11-03 12:00:00,2454.47,2460.6,2452.44,2454.8,3674.0039,2024-11-03 12:59:59.999,9025880.072503,62694,1582.94,3889471.90982
2024-11-03 13:00:00,2454.8,2457.49,2430.5,2434.85,12483.3687,2024-11-03 13:59:59.999,30498366.946123,135305,4846.5495,11840751.07719
2024-11-03 14:00:00,2434.86,2439.53,2418.0,2425.12,24103.841,2024-11-03 14:59:59.999,58518740.645838,225945,11814.1471,28682881.982657
2024-11-03 15:00:00,2425.13,2447.4,2413.38,2442.63,20684.2042,2024-11-03 15:59:59.999,50210723.579943,198435,9483.7326,23036581.788614
2024-11-03 16:00:00,2442.63,2459.53,2438.1,2442.78,16013.253,2024-11-03 16:59:59.999,39223772.513538,176557,7875.9791,19291640.815471
2024-11-03 17:00:00,2442.78,2453.92,2442.07,2447.16,9435.4238,2024-11-03 17:59:59.999,23108591.297707,74455,4304.3282,10541179.512944
2024-11-03 18:00:00,2447.17,2449.2,2411.0,2425.01,17894.1686,2024-11-03 18:59:59.999,43424288.949183,121887,7760.9076,18821782.445469
2024-11-03 19:00:00,2425.0,2453.73,2423.8,2452.89,9564.3696,2024-11-03 19:59:59.999,23350382.109787,121944,4843.2357,11823560.338291
2024-11-03 20:00:00,2452.89,2470.78,2447.4,2467.64,11375.8795,2024-11-03 20:59:59.999,27993924.454667,97862,5296.2452,13033604.290433
2024-11-03 21:00:00,2467.65,2475.52,2464.95,2470.0,9908.0736,2024-11-03 21:59:59.999,24476580.589681,105323,4824.2172,11918267.492948
2024-11-03 22:00:00,2470.0,2474.58,2457.36,2460.19,4178.6946,2024-11-03 22:59:59.999,10307651.171928,43499,1789.5634,4415108.343824
2024-11-03 23:00:00,2460.16,2460.36,2447.61,2457.73,8793.2768,2024-11-03 23:59:59.999,21573452.976628,91285,3835.286,9409578.13932
2024-11-04 00:00:00,2457.73,2458.0,2434.99,2450.15,7320.3276,2024-11-04 00:59:59.999,17909225.22729,129195,3365.3239,8234944.525844
2024-11-04 01:00:00,2450.16,2474.77,2445.71,2466.4,10345.0695,2024-11-04 01:59:59.999,25473715.33204,140946,6051.5274,14901090.132611
2024-11-04 02:00:00,2466.4,2485.23,2462.53,2483.8,12908.8925,2024-11-04 02:59:59.999,31969398.628594,139797,7647.18,18936033.783407
2024-11-04 03:00:00,2483.79,2491.39,2472.97,2473.76,6553.2106,2024-11-04 03:59:59.999,16257114.824466,88497,3270.8635,8115673.981224
2024-11-04 04:00:00,2473.77,2482.42,2471.2,2472.64,4992.6302,2024-11-04 04:59:59.999,12359037.24549,53647,2350.3549,5818470.963416
2024-11-04 05:00:00,2472.65,2473.93,2460.16,2462.45,4931.9902,2024-11-04 05:59:59.999,12164387.421299,69670,2008.7988,4954995.748921
2024-11-04 06:00:00,2462.45,2480.73,2462.45,2477.4,5039.1176,2024-11-04 06:59:59.999,12459123.872026,74281,3319.5214,8206250.639123
2024-11-04 07:00:00,2477.39,2479.7,2457.21,2459.67,7671.2966,2024-11-04 07:59:59.999,18919703.132469,76752,3204.0932,7898239.570573
2024-11-04 08:00:00,2459.68,2467.6,2451.48,2457.92,8613.4368,2024-11-04 08:59:59.999,21182845.237011,113596,4260.8027,10480892.299965
2024-11-04 09:00:00,2457.92,2464.87,2447.34,2457.61,6053.3758,2024-11-04 09:59:59.999,14869506.068578,98659,2847.8813,6997918.043285
2024-11-04 10:00:00,2457.62,2472.85,2455.44,2467.12,8122.6053,2024-11-04 10:59:59.999,20038898.293563,94934,4300.9944,10611112.604001
2024-11-04 11:00:00,2467.12,2478.0,2463.54,2470.2,5777.2586,2024-11-04 11:59:59.999,14280884.959945,98932,2963.842,7327038.464043
2024-11-04 12:00:00,2470.2,2478.6,2466.65,2476.64,10416.0123,2024-11-04 12:59:59.999,25773618.290623,105057,6366.7182,15755618.156507
2024-11-04 13:00:00,2476.64,2486.0,2458.65,2458.92,10719.5036,2024-11-04 13:59:59.999,26523302.537914,123135,5172.1375,12802304.62604
2024-11-04 14:00:00,2458.93,2464.56,2445.4,2450.35,13921.4232,2024-11-04 14:59:59.999,34169685.060289,190042,6743.093,16550765.675954
2024-11-04 15:00:00,2450.35,2454.94,2431.51,2442.6,21158.4131,2024-11-04 15:59:59.999,51696511.545108,205522,8062.9322,19702276.909976
2024-11-04 16:00:00,2442.6,2446.32,2407.91,2414.56,25881.7412,2024-11-04 16:59:59.999,62726516.174866,187580,12581.8923,30501681.949431
2024-11-04 17:00:00,2414.55,2429.12,2405.8,2424.99,21728.1177,2024-11-04 17:59:59.999,52512090.902665,154345,11990.0113,28981220.391114
2024-11-04 18:00:00,2424.99,2436.2,2417.92,2425.43,8810.325,2024-11-04 18:59:59.999,21390481.298326,101494,4829.6642,11726842.607524
2024-11-04 19:00:00,2425.43,2436.77,2425.2,2430.43,7012.3693,2024-11-04 19:59:59.999,17054056.441697,76066,3727.2737,9066385.54268
2024-11-04 20:00:00,2430.42,2432.08,2419.83,2422.7,7284.4951,2024-11-04 20:59:59.999,17666824.330966,99543,3602.3238,8736780.567659
2024-11-04 21:00:00,2422.71,2429.69,2357.59,2371.21,58057.9171,2024-11-04 21:59:59.999,138615323.844012,366724,24329.0697,58063476.413634
2024-11-04 22:00:00,2371.21,2414.4,2365.81,2406.2,20734.9822,2024-11-04 22:59:59.999,49565388.624232,151950,10401.868,24869525.356292
2024-11-04 23:00:00,2406.2,2411.06,2392.24,2398.21,12262.4534,2024-11-04 23:59:59.999,29423057.256125,126188,5176.558,12420584.259356
2024-11-05 00:00:00,2398.21,2410.8,2396.64,2401.01,14339.0381,2024-11-05 00:59:59.999,34486843.249186,122241,6893.4562,16582129.197894
2024-11-05 01:00:00,2401.01,2413.6,2380.74,2410.89,17088.4122,2024-11-05 01:59:59.999,40943910.970191,165537,8804.127,21099100.384149
2024-11-05 02:00:00,2410.9,2415.8,2400.68,2405.28,7702.7522,2024-11-05 02:59:59.999,18554867.813751,97664,2940.9348,7084274.413953
2024-11-05 03:00:00,2405.29,2421.4,2405.0,2420.41,8814.6639,2024-11-05 03:59:59.999,21273179.982347,85365,4192.8878,10121203.876606
2024-11-05 04:00:00,2420.4,2434.24,2417.21,2428.88,6706.1133,2024-11-05 04:59:59.999,16271286.060014,98958,3826.728,9283983.621828
2024-11-05 05:00:00,2428.89,2435.0,2423.96,2432.26,6947.5474,2024-11-05 05:59:59.999,16873738.471632,68226,4177.1157,10147350.414266
2024-11-05 06:00:00,2432.26,2433.59,2424.6,2430.16,6633.2297,2024-11-05 06:59:59.999,16107576.786729,69389,2929.7944,7115612.605625
2024-11-05 07:00:00,2430.16,2445.7,2422.0,2443.4,18656.1326,2024-11-05 07:59:59.999,45463109.500461,117286,10181.2213,24803239.068248
2024-11-05 08:00:00,2443.41,2445.46,2433.48,2442.5,9587.8818,2024-11-05 08:59:59.999,23379926.283815,77857,5130.3255,12510344.785455
2024-11-05 09:00:00,2442.5,2448.0,2435.22,2435.41,12450.4717,2024-11-05 09:59:59.999,30402613.890748,99222,6001.1459,14653922.418963
2024-11-05 10:00:00,2435.41,2439.54,2430.31,2435.5,6468.933,2024-11-05 10:59:59.999,15753588.614465,58581,3547.3032,8639042.646529
2024-11-05 11:00:00,2435.49,2443.3,2435.49,2440.63,7555.2147,2024-11-05 11:59:59.999,18431578.397531,62257,3759.7376,9172139.893203
2024-11-05 12:00:00,2440.63,2448.18,2435.52,2443.9,8104.6288,2024-11-05 12:59:59.999,19786291.578231,75626,3930.1366,9596863.925715
2024-11-05 13:00:00,2443.91,2445.86,2436.82,2442.1,8860.8352,2024-11-05 13:59:59.999,21634232.814152,93031,5042.6835,12313037.793714
2024-11-05 14:00:00,2442.1,2480.0,2438.61,2469.9,34243.8371,2024-11-05 14:59:59.999,84408172.269503,260045,18274.934,45032016.139287
2024-11-05 15:00:00,2469.9,2473.6,2427.4,2441.19,38063.1643,2024-11-05 15:59:59.999,93151734.424991,311927,16544.2075,40491719.798097
2024-11-05 16:00:00,2441.2,2469.38,2437.8,2462.4,21602.7905,2024-11-05 16:59:59.999,53020450.508588,177254,11152.8535,27369953.523405
2024-11-05 17:00:00,2462.4,2475.0,2451.27,2451.43,14360.419,2024-11-05 17:59:59.999,35373534.366519,143612,7060.9625,17399064.640701
2024-11-05 18:00:00,2451.44,2459.39,2446.59,2452.63,9179.1599,2024-11-05 18:59:59.999,22512014.072495,103997,4177.9651,10246661.740872
2024-11-05 19:00:00,2452.64,2455.0,2401.3,2408.4,26186.4026,2024-11-05 19:59:59.999,63563827.041461,191576,9672.5768,23470946.561219
2024-11-05 20:00:00,2408.39,2436.82,2401.7,2426.58,22217.6207,2024-11-05 20:59:59.999,53877825.742074,195991,13408.6164,32517049.844716
2024-11-05 21:00:00,2426.58,2429.65,2413.05,2415.45,7408.834,2024-11-05 21:59:59.999,17948414.518831,73568,3514.8077,8515913.318483
2024-11-05 22:00:00,2415.44,2435.27,2407.71,2434.79,7975.9106,2024-11-05 22:59:59.999,19305578.76273,52675,4430.0556,10727743.966892
2024-11-05 23:00:00,2434.79,2440.0,2420.24,2422.55,10465.2612,2024-11-05 23:59:59.999,25439924.262162,76932,5305.146,12899499.898462
2024-11-06 00:00:00,2422.6,2494.03,2420.3,2484.9,37474.5972,2024-11-06 00:59:59.999,92419015.849319,206269,20600.904,50806851.508057
2024-11-06 01:00:00,2484.91,2510.39,2470.42,2482.4,47630.5784,2024-11-06 01:59:59.999,118546138.069401,226935,23843.3912,59355130.80417
2024-11-06 02:00:00,2482.41,2577.68,2476.67,2568.3,63474.5676,2024-11-06 02:59:59.999,161284687.970487,275750,32990.3156,83784256.56551
2024-11-06 03:00:00,2568.31,2638.0,2563.76,2579.31,124616.5718,2024-11-06 03:59:59.999,323484452.729887,397961,68818.7638,178678724.088342
2024-11-06 04:00:00,2579.31,2604.52,2575.13,2583.3,60844.2977,2024-11-06 04:59:59.999,157655020.398389,207353,35056.2801,90826134.820204
2024-11-06 05:00:00,2583.3,2597.4,2561.0,2596.67,46546.5809,2024-11-06 05:59:59.999,120109423.450022,188182,23987.4908,61920628.272313
2024-11-06 06:00:00,2596.67,2623.71,2583.73,2583.95,60894.3097,2024-11-06 06:59:59.999,158501961.915629,286180,30709.6772,79966821.018023
2024-11-06 07:00:00,2583.95,2643.2,2583.43,2594.0,95121.6657,2024-11-06 07:59:59.999,248500299.312126,386282,53490.6144,139825275.689517
2024-11-06 08:00:00,2593.99,2606.76,2571.0,2605.79,56535.7013,2024-11-06 08:59:59.999,146306164.889346,338068,28171.4522,72916301.290088
2024-11-06 09:00:00,2605.79,2628.87,2604.49,2622.04,27963.0023,2024-11-06 09:59:59.999,73255834.039359,259885,14139.6675,37042727.614643
2024-11-06 10:00:00,2622.03,2630.44,2609.82,2623.73,19076.4697,2024-11-06 10:59:59.999,49959755.428435,144797,9332.8476,24442951.662439
2024-11-06 11:00:00,2623.73,2637.0,2617.54,2629.02,26432.6749,2024-11-06 11:59:59.999,69492195.785242,141787,14539.0677,38226738.301243
2024-11-06 12:00:00,2629.03,2648.0,2628.23,2633.38,29122.1228,2024-11-06 12:59:59.999,76874616.554913,166671,15588.7298,41150591.525914
2024-11-06 13:00:00,2633.38,2635.2,2608.0,2618.01,27810.1824,2024-11-06 13:59:59.999,72916130.90448,203502,12691.5967,33276885.618251
2024-11-06 14:00:00,2618.01,2643.0,2608.35,2613.79,37598.2285,2024-11-06 14:59:59.999,98609620.8103,274207,17474.452,45837891.797993
2024-11-06 15:00:00,2613.8,2666.66,2611.0,2634.19,48142.5365,2024-11-06 15:59:59.999,127389630.643602,331810,25716.8502,68066997.974828
2024-11-06 16:00:00,2634.2,2665.0,2633.43,2656.17,23176.3634,2024-11-06 16:59:59.999,61440930.986033,239481,11236.0465,29788791.699725
2024-11-06 17:00:00,2656.11,2660.57,2643.32,2652.32,17027.1742,2024-11-06 17:59:59.999,45167920.913306,168223,8398.3833,22278464.928472
2024-11-06 18:00:00,2652.33,2678.79,2651.0,2677.39,19453.8319,2024-11-06 18:59:59.999,51903645.257995,156042,11238.7982,29989068.323639
2024-11-06 19:00:00,2677.39,2687.26,2658.48,2687.25,24489.8285,2024-11-06 19:59:59.999,65435799.986207,198415,12173.4199,32533893.156415
2024-11-06 20:00:00,2687.25,2700.0,2669.25,2689.6,33097.6045,2024-11-06 20:59:59.999,88878120.808991,236429,16395.9123,44042058.506712
2024-11-06 21:00:00,2689.6,2703.5,2682.55,2686.62,21233.5764,2024-11-06 21:59:59.999,57161990.637771,193951,10621.2055,28603795.677077
2024-11-06 22:00:00,2686.62,2744.7,2684.0,2735.31,30227.3198,2024-11-06 22:59:59.999,82095494.582173,170635,17516.5376,47580108.139634
2024-11-06 23:00:00,2735.31,2741.6,2711.58,2721.87,24151.5757,2024-11-06 23:59:59.999,65874805.692277,158216,12672.1756,34558597.369027
2024-11-07 00:00:00,2721.88,2725.7,2699.49,2725.7,21967.6637,2024-11-07 00:59:59.999,59545161.936193,159722,11271.7473,30559491.619624
2024-11-07 01:00:00,2725.7,2837.2,2723.8,2813.46,115907.1268,2024-11-07 01:59:59.999,323610144.333568,474720,59799.1751,166978354.686384
2024-11-07 02:00:00,2813.46,2877.43,2810.91,2871.8,48003.0113,2024-11-07 02:59:59.999,136349491.286449,301656,26097.4433,74137141.531828
2024-11-07 03:00:00,2871.81,2880.0,2836.46,2852.42,53232.2978,2024-11-07 03:59:59.999,152226830.269254,292717,23019.9058,65843641.992301
2024-11-07 04:00:00,2852.43,2855.0,2825.3,2838.75,27822.5343,2024-11-07 04:59:59.999,79037571.162548,185093,12501.4015,35512116.882992
2024-11-07 05:00:00,2838.74,2849.86,2833.41,2838.9,20488.2341,2024-11-07 05:59:59.999,58221491.642736,138466,10283.4438,29222599.808309
2024-11-07 06:00:00,2838.9,2839.2,2779.91,2802.51,39315.8176,2024-11-07 06:59:59.999,110418292.903791,232989,16414.6614,46075128.014443
2024-11-07 07:00:00,2802.5,2825.5,2796.5,2820.29,16495.9589,2024-11-07 07:59:59.999,46396901.024619,152598,7870.2989,22142384.34171
2024-11-07 08:00:00,2820.3,2830.0,2804.44,2821.29,18717.5014,2024-11-07 08:59:59.999,52745454.407367,147469,8699.3452,24517485.222038
2024-11-07 09:00:00,2821.29,2829.99,2816.26,2822.15,14599.2545,2024-11-07 09:59:59.999,41228777.595092,133294,7166.5954,20240058.216506
2024-11-07 10:00:00,2822.15,2822.15,2805.71,2818.32,14182.3917,2024-11-07 10:59:59.999,39910814.058636,146391,6670.3732,18771693.682546
2024-11-07 11:00:00,2818.33,2825.31,2790.0,2792.28,18355.242,2024-11-07 11:59:59.999,51577485.911212,129414,7477.4949,21024140.89178
2024-11-07 12:00:00,2792.28,2821.25,2790.2,2818.57,14710.3317,2024-11-07 12:59:59.999,41330303.7594,144543,8859.0554,24892546.146522
2024-11-07 13:00:00,2818.57,2822.97,2803.0,2805.0,16441.5217,2024-11-07 13:59:59.999,46257103.319911,183316,8751.6428,24627843.531076
2024-11-07 14:00:00,2805.0,2819.0,2776.0,2792.62,34614.3189,2024-11-07 14:59:59.999,96925882.729665,316526,15898.4353,44525514.776769
2024-11-07 15:00:00,2792.62,2849.0,2780.9,2847.49,34718.2763,2024-11-07 15:59:59.999,97927172.960739,296981,20494.6135,57823710.99288
2024-11-07 16:00:00,2847.5,2852.47,2823.75,2844.64,24528.7219,2024-11-07 16:59:59.999,69626734.089784,258586,12971.2549,36826266.041947
2024-11-07 17:00:00,2844.64,2871.57,2833.34,2860.99,30098.0353,2024-11-07 17:59:59.999,85974727.868737,257573,16634.1674,47533327.17106
2024-11-07 18:00:00,2861.0,2890.0,2837.4,2879.17,30141.3725,2024-11-07 18:59:59.999,86372380.646516,279364,16388.7164,46984423.609921
2024-11-07 19:00:00,2879.16,2893.8,2850.99,2885.0,37051.7055,2024-11-07 19:59:59.999,106402155.043382,373092,19120.3377,54913689.78647
2024-11-07 20:00:00,2885.0,2907.75,2876.43,2896.68,36926.9359,2024-11-07 20:59:59.999,106764020.758188,252497,19893.0443,57524435.663975
2024-11-07 21:00:00,2896.68,2916.11,2888.11,2890.85,29819.5708,2024-11-07 21:59:59.999,86544912.640524,221198,15555.8501,45154609.773686
2024-11-07 22:00:00,2890.84,2895.77,2864.25,2881.41,18197.0703,2024-11-07 22:59:59.999,52339145.100003,149684,8003.1999,23019645.82583
2024-11-07 23:00:00,2881.42,2902.5,2867.54,2895.47,14511.0575,2024-11-07 23:59:59.999,41869567.923763,152477,7903.4471,22809479.712142
2024-11-08 00:00:00,2895.47,2954.94,2895.4,2907.07,50486.3286,2024-11-08 00:59:59.999,147951827.579746,377885,26518.6966,77723992.940106
2024-11-08 01:00:00,2907.08,2928.21,2897.49,2922.41,32117.6717,2024-11-08 01:59:59.999,93587489.772182,261064,16892.5666,49223461.447868
2024-11-08 02:00:00,2922.42,2928.3,2886.4,2889.65,24983.1131,2024-11-08 02:59:59.999,72567268.219948,217165,10793.7347,31350778.412503
2024-11-08 03:00:00,2889.65,2909.0,2886.5,2902.42,18939.8191,2024-11-08 03:59:59.999,54887532.152234,159617,9214.979,26713204.641001
2024-11-08 04:00:00,2902.42,2916.58,2900.0,2901.81,15380.1499,2024-11-08 04:59:59.999,44708293.288624,112153,8042.6725,23378104.405702
